url,company_id,followers,employeeCount,employeeCountRange,employeeCountRangeMin,employeeCountRangeMax,error
https://www.linkedin.com/company/fundament-group/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/fundflow/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/funeria/,15160809,52,8,2-10,2,10,
https://www.linkedin.com/company/future-demand/,13073623,981,21,11-50,11,50,
https://www.linkedin.com/company/futuredu-labs/,18014824,5,1,11-50,11,50,
https://www.linkedin.com/company/fyta,14044769,1766,16,11-50,11,50,
https://www.linkedin.com/company/gallereplay/,7971472,84,4,2-10,2,10,
https://www.linkedin.com/company/gaming-stars,76980656,315,8,11-50,11,50,
https://www.linkedin.com/company/18728842/admin/,18728842,711,3,11-50,11,50,
https://www.linkedin.com/company/garden-io/,18445669,2118,23,11-50,11,50,
https://www.linkedin.com/company/gcn-global-comparison-network-gmbh/,71863813,175,22,51-200,51,200,
https://www.linkedin.com/company/german-autolabs,10826225,3212,16,11-50,11,50,
https://www.linkedin.com/in/sgartmann,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/getsteps/,28896679,771,11,11-50,11,50,
https://www.linkedin.com/company/getsurance/,10856525,1244,10,11-50,11,50,
https://www.linkedin.com/company/10461002?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10461002%2Cidx%3A2-1-2%2CtarId%3A1460061876391%2Ctas%3Agirafi,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/gitticonsciousbeauty,20094761,7015,38,11-50,11,50,
https://www.linkedin.com/company/glambou,14775868,1844,48,51-200,51,200,
https://www.linkedin.com/company/glassdollar,17898538,6097,39,11-50,11,50,
https://www.linkedin.com/company/goedle-io/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/goggo-network/,18960520,8620,22,11-50,11,50,
https://www.linkedin.com/company/golexic/,42393587,290,5,2-10,2,10,
https://www.linkedin.com/company/goliving/about/,14040010,594,2,11-50,11,50,
https://www.linkedin.com/company/grandperspective-gmbh/,28560004,1527,28,11-50,11,50,
https://www.linkedin.com/company/10344253,10344253,145,1,11-50,11,50,
https://www.linkedin.com/company/grid-esports,11851472,4636,95,51-200,51,200,
https://www.linkedin.com/company/grover,9419572,26662,369,201-500,201,500,
https://www.linkedin.com/company/growify,49137692,913,11,11-50,11,50,
https://www.linkedin.com/company/gurmeo,10017633,34,2,2-10,2,10,
https://www.linkedin.com/company/h2-mobility-germany-gmbh-&-co.-kg,37131226,17263,52,51-200,51,200,
https://www.linkedin.com/company/habitalix-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/habytglobal,17987080,12179,165,201-500,201,500,
https://www.linkedin.com/company/halmstraws,22338231,339,5,11-50,11,50,
https://www.linkedin.com/company/hashtag-you/,11848829,1356,48,51-200,51,200,
https://www.linkedin.com/company/hasty-ai/,14052908,1635,21,11-50,11,50,
https://www.linkedin.com/company/heatle-official/,54312298,1380,11,11-50,11,50,
https://www.linkedin.com/company/heavenhr/,10239188,14096,26,11-50,11,50,
https://www.linkedin.com/company/hellobetter/,36087800,17033,140,51-200,51,200,
https://www.linkedin.com/company/hellobody/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/hellofreshgo/,11465900,12575,65,11-50,11,50,
https://www.linkedin.com/company/hendt,14823406,15,3,2-10,2,10,
https://www.linkedin.com/company/henisaja-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/ono-labs,18252232,2523,32,11-50,11,50,
https://www.linkedin.com/company/herdius,18150839,231,0,2-10,2,10,
https://www.linkedin.com/company/heycar,20495183,18481,178,51-200,51,200,
https://www.linkedin.com/company/heycater-,10301951,5558,38,51-200,51,200,
https://www.linkedin.com/company/heydata/,35535808,4378,55,51-200,51,200,
https://www.linkedin.com/company/10477629/,10477629,26043,403,201-500,201,500,
https://www.linkedin.com/company/hipeople-company,34575638,3857,20,11-50,11,50,
https://www.linkedin.com/company/homebeat.live/,10799300,141,1,2-10,2,10,
https://www.linkedin.com/company/homebell,10578197,986,6,51-200,51,200,
https://www.linkedin.com/company/homeday-gmbh/,9178200,4040,147,51-200,51,200,
https://www.linkedin.com/company/x24factory,16192037,1195,16,11-50,11,50,
https://de.linkedin.com/company/honest-rare,14029802,681,5,2-10,2,10,
https://www.linkedin.com/company/honestfood/,14449912,4376,22,2-10,2,10,
https://www.linkedin.com/company/honeypotio/,10210811,38671,46,51-200,51,200,
https://www.linkedin.com/company/9485773/,9485773,5034,44,11-50,11,50,
https://www.linkedin.com/company/hotelfriend,11359588,1500,37,51-200,51,200,
https://www.linkedin.com/company/hotelhero/,18052246,2026,2,2-10,2,10,
https://www.linkedin.com/company/hrmony-de,10069620,1297,28,11-50,11,50,
https://www.linkedin.com/company/hse-360,10222910,55,0,11-50,11,50,
https://www.linkedin.com/company/27110392/,27110392,271,1,2-10,2,10,
https://www.linkedin.com/company/hum-systems-gmbh/,18579135,1228,11,11-50,11,50,
https://www.linkedin.com/company/humanoo-gmbh,10577769,9486,102,51-200,51,200,
https://www.linkedin.com/company/hundredvitamins/,11431550,1494,17,11-50,11,50,
https://www.linkedin.com/company/huus-booths/,69701025,406,11,2-10,2,10,
https://www.linkedin.com/company/hygraph,18152461,7617,84,51-200,51,200,
https://www.linkedin.com/company/hypatos/,13000458,3642,84,51-200,51,200,
https://www.linkedin.com/company/hypcloud/,18124061,1032,14,11-50,11,50,
https://www.linkedin.com/company/i2x-ai/,15245319,3456,9,11-50,11,50,
https://www.linkedin.com/company/idagio/,9421072,3085,29,51-200,51,200,
https://www.linkedin.com/company/idalab-gmbh/,3069631,1617,12,11-50,11,50,
https://www.linkedin.com/company/ifunded,10578209,796,3,11-50,11,50,
https://www.linkedin.com/company/incapptic/,18113543,903,1,11-50,11,50,
https://www.linkedin.com/company/industrial-analytics-berlin/,11315425,3113,21,11-50,11,50,
https://www.linkedin.com/company/influanza,10807144,210,0,2-10,2,10,
https://www.linkedin.com/company/influnate-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/feral---fertility-awareness/,12897065,4944,147,11-50,11,50,
https://www.linkedin.com/company/innolend,10837313,92,0,11-50,11,50,
https://www.linkedin.com/company/inpera-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/inselberg-gmbh,10258829,102,0,11-50,11,50,
https://in.linkedin.com/company/insenio,11187950,84,8,11-50,11,50,
https://www.linkedin.com/company/getinsha/,18593882,2481,4,11-50,11,50,
http://www.linkedin.com/company/inspirient,10320279,630,5,2-10,2,10,
https://www.linkedin.com/company/inspora,11780876,100,0,11-50,11,50,
https://www.linkedin.com/company/instafreight-gmbh,15201904,9910,46,11-50,11,50,
https://www.linkedin.com/company/intertempi,33434566,662,4,2-10,2,10,
https://www.linkedin.com/company/siod/,5145220,8831,37,11-50,11,50,
https://www.linkedin.com/company/invesdor-dach,6631641,2805,34,51-200,51,200,
https://www.linkedin.com/company/invincible-brands/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/inzmo,10876924,3585,22,11-50,11,50,
https://www.linkedin.com/company/jamblitup/,18323890,559,5,2-10,2,10,
https://www.linkedin.com/company-beta/10816817/,,,,,,,Failed after proxy rotation
https://www.linkedin.com/company/10456725/,10456725,4284,53,51-200,51,200,
https://www.linkedin.com/company/job-pal/about/,15074666,2538,3,11-50,11,50,
https://www.linkedin.com/company/jobufo-gmbh/,10835036,1531,15,51-200,51,200,
https://www.linkedin.com/company/joonko-io/,20526868,990,0,51-200,51,200,
https://www.linkedin.com/company/11161153/,11161153,688,9,2-10,2,10,
https://www.linkedin.com/company/jurafuchs,18467476,951,12,11-50,11,50,
https://www.linkedin.com/company/18070773/,18070773,1931,61,11-50,11,50,
https://www.linkedin.com/company/kamioni/about/,11771303,250,2,2-10,2,10,
https://www.linkedin.com/company/karosso,10058156,105,0,11-50,11,50,
https://www.linkedin.com/company/18967881/admin/,18967881,6158,116,51-200,51,200,
https://www.linkedin.com/company/keatz/,10306298,2014,8,51-200,51,200,
https://www.linkedin.com/company/keeet,18910093,76,0,2-10,2,10,
https://www.linkedin.com/company/15244872/,15244872,425,9,11-50,11,50,
https://www.linkedin.com/company/18202340/,11343894,1032,26,11-50,11,50,
https://www.linkedin.com/company/kemialytics/,10679823,126,1,2-10,2,10,
https://www.linkedin.com/company/kenbipflege/?originalSubdomain=de,37010300,2556,79,501-1000,501,1000,
https://www.linkedin.com/company/kenjohr/,18047181,7268,79,51-200,51,200,
https://www.linkedin.com/company/keyword-hero/,18055992,392,8,2-10,2,10,
https://www.linkedin.com/company/kilt-protocol/,14792744,2302,16,11-50,11,50,
https://www.linkedin.com/company/kindaling-ug-haftungsbeschr%C3%A4nkt-,10673291,477,11,11-50,11,50,
https://www.linkedin.com/company/kitchenful,37064052,603,9,11-50,11,50,
https://www.linkedin.com/company/kitchn-io/,20106270,515,9,11-50,11,50,
https://www.linkedin.com/company/kleiderly/,14773936,2758,0,2-10,2,10,
https://www.linkedin.com/company/get-klima/,28564757,18078,169,11-50,11,50,
https://www.linkedin.com/company/kolonne-null/,11776278,3461,22,11-50,11,50,
https://www.linkedin.com/company/kombuchery,14823128,885,13,11-50,11,50,
https://www.linkedin.com/company/kontist,7794118,10924,38,51-200,51,200,
https://www.linkedin.com/company/koolzone-tracking-systems-gmbh/,10490670,520,1,11-50,11,50,
https://www.linkedin.com/company/joinkoop/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/kopernikusautomotive/,18472885,2126,38,11-50,11,50,
https://www.linkedin.com/company/18351893/,35447295,687,1,11-50,11,50,
https://www.linkedin.com/company/spitality-gmbh,12995113,2223,353,2-10,2,10,
https://www.linkedin.com/company/kreatize-gmbh/,10500112,3879,10,51-200,51,200,
https://www.linkedin.com/company/kuechenheld,10549661,2087,52,51-200,51,200,
https://www.linkedin.com/company/kugu-home,13215637,2588,43,11-50,11,50,
https://www.linkedin.com/company/kwara,11674555,11013,55,11-50,11,50,
https://www.linkedin.com/company/labfly?original_referer=https%3A%2F%2Fwww.google.com%2F,14797706,1031,6,2-10,2,10,
https://www.linkedin.com/company/11175473/,11175473,1804,108,11-50,11,50,
https://www.linkedin.com/company/landopay,20125297,106,0,2-10,2,10,
https://www.linkedin.com/company/lano-io,13020419,9041,91,51-200,51,200,
https://www.linkedin.com/company/laori/,28488205,1895,3,0-1,0,1,
https://www.linkedin.com/company/golayer-io ,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://in.linkedin.com/company/le-buzz-gmbh,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
http://www.linkedin.com/company/leanport-software-pvt-ltd,2252096,1748,35,11-50,11,50,
https://www.linkedin.com/company/leapsome/,17954843,20255,144,51-200,51,200,
https://www.linkedin.com/company/18203072,18203072,1739,6,11-50,11,50,
https://www.linkedin.com/company/lemon_one/,25075872,5972,71,201-500,201,500,
https://www.linkedin.com/company/lendis/,11806369,6026,60,51-200,51,200,
https://www.linkedin.com/company/levelupenglish/,37220419,344,10,2-10,2,10,
https://www.linkedin.com/company/lexatexer,56432368,262,1,2-10,2,10,
https://www.linkedin.com/company/license.rocks/,10933997,825,2,2-10,2,10,
https://www.linkedin.com/company/limitd/,20542948,698,27,11-50,11,50,
https://www.linkedin.com/company/lindera,10683238,2548,23,11-50,11,50,
https://www.linkedin.com/company/linearity-gmbh/,11844232,15703,71,51-200,51,200,
https://www.linkedin.com/company/10109966,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/liqid,9847424,12890,146,51-200,51,200,
https://www.linkedin.com/company/litionenergygmbh/,14784117,1849,5,11-50,11,50,
https://www.linkedin.com/company/liveeo/,11316892,15574,134,51-200,51,200,
https://www.linkedin.com/company/loco-adventures/,12606610,52,0,0-1,0,1,
https://www.linkedin.com/company/loots/,10033866,202,6,11-50,11,50,
https://www.linkedin.com/company/perfeggt/about/,77008243,4241,1,11-50,11,50,
https://www.linkedin.com/company/lukso/,18289660,7745,46,51-200,51,200,
https://www.linkedin.com/company/lumiform,12591117,2511,38,11-50,11,50,
https://www.linkedin.com/company/hrmony-de,10069620,1297,28,11-50,11,50,
https://www.linkedin.com/company/lyght-living/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/lykon/?originalSubdomain=in,9770756,2417,34,51-200,51,200,
https://www.linkedin.com/company/machine26-gmbh/,20147234,1328,8,11-50,11,50,
https://www.linkedin.com/company/made-of-air,10862523,5388,18,11-50,11,50,
https://www.linkedin.com/company/magaloop/,18584732,2319,20,51-200,51,200,
https://www.linkedin.com/company/adani-port,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/manonamissionde,9411887,81,4,2-10,2,10,
https://www.linkedin.com/company/18133766/,18133766,1689,2,11-50,11,50,
https://www.linkedin.com/company/mapro-management-gmbh/ ,89175566,22,2,2-10,2,10,
https://www.linkedin.com/company/17984072/,17984072,545,2,11-50,11,50,
https://www.linkedin.com/company/matchx-io/,11377958,7801,9,11-50,11,50,
https://www.linkedin.com/company/mateforevents/,5162814,973,21,11-50,11,50,
https://www.linkedin.com/company/matterway,5083171,1167,30,11-50,11,50,
https://www.linkedin.com/company/mcmakler-gmbh/,6592456,14784,479,501-1000,501,1000,
https://www.linkedin.com/company/mdk-io,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company-beta/15211561/,,,,,,,Failed after proxy rotation
https://www.linkedin.com/company/mealy,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/mediaire/,11736760,3375,48,11-50,11,50,
https://www.linkedin.com/company/medios-ag/,11855076,1300,110,501-1000,501,1000,
https://www.linkedin.com/company/meditopia/,27207390,34166,130,51-200,51,200,
https://www.linkedin.com/company/medloopltd,12634790,5881,14,11-50,11,50,
https://www.linkedin.com/company/medwing/,24787617,17251,214,201-500,201,500,
https://www.linkedin.com/company/meisterwerk-app,11806746,669,30,11-50,11,50,
https://www.linkedin.com/company/getmello/,18155531,280,3,2-10,2,10,
https://www.linkedin.com/company/melodrive/,11022180,424,1,2-10,2,10,
https://www.linkedin.com/company/memido,20316811,859,0,2-10,2,10,
https://www.linkedin.com/company/mentalab.co/,18078020,1217,11,2-10,2,10,
https://www.linkedin.com/company/mentavio,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/menu-tech/,11297998,327,9,2-10,2,10,
https://www.linkedin.com/company/merantix-capital,7943887,16427,37,51-200,51,200,
https://www.linkedin.com/company/merantix-momentum/,37059524,8153,54,51-200,51,200,
https://www.linkedin.com/company/mercavus/,14032186,718,1,11-50,11,50,
https://www.linkedin.com/company/mersor/?viewAsMember=true,18546583,1848,13,11-50,11,50,
https://www.linkedin.com/company/metr/,18068109,3350,33,11-50,11,50,
https://www.linkedin.com/company/mieterengel,10800279,272,21,11-50,11,50,
https://www.linkedin.com/company/mikahealth/,18203050,3267,66,11-50,11,50,
https://www.linkedin.com/company/drive-by-gmbh,17963453,14327,354,501-1000,501,1000,
https://www.linkedin.com/company/mindable-health/,12633962,2333,13,11-50,11,50,
https://www.linkedin.com/company/minespider/,18025577,3878,15,11-50,11,50,
https://www.linkedin.com/company/mintbase,18989237,3624,17,11-50,11,50,
https://www.linkedin.com/company/moberries/,10009040,4883,20,11-50,11,50,
https://www.linkedin.com/company/mobileboosthq,93859963,316,8,2-10,2,10,
https://www.linkedin.com/company/car2ad-mdl-mobility-data-lab-gmbh,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
http://www.linkedin.com/company/mobiuslabs/,12664490,5023,17,11-50,11,50,
https://www.linkedin.com/company/momunity-app,13005560,173,8,2-10,2,10,
https://www.linkedin.com/company/moneycoach-ug,18147025,121,1,2-10,2,10,
https://www.linkedin.com/company/monitorfish,18043891,1540,4,11-50,11,50,
https://www.linkedin.com/company/moonfare,11288180,44005,249,51-200,51,200,
https://www.linkedin.com/company/mosscredit/,28895455,21526,372,201-500,201,500,
https://www.linkedin.com/company/movinga-gmbh/,10137971,5203,63,51-200,51,200,
https://www.linkedin.com/company/mowea-gmbh/?viewAsMember=true,15809629,3490,7,11-50,11,50,
https://www.linkedin.com/company/stability-labs/,19168020,500,1,2-10,2,10,
https://www.linkedin.com/company/mula-gmbh,11553790,3708,42,51-200,51,200,
https://www.linkedin.com/company/mybetterlifegmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/myego2go,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/memoria-gmbh/,7802022,831,43,51-200,51,200,
https://www.linkedin.com/company/mymycatering,18014215,957,14,11-50,11,50,
https://www.linkedin.com/company/myo-healthcare/,10141276,1794,32,11-50,11,50,
https://www.linkedin.com/company/myosfinance,18784409,2258,30,11-50,11,50,
https://www.linkedin.com/company/n8n,28491094,41911,79,51-200,51,200,
https://www.linkedin.com/company/nano-join/,11748967,1486,6,2-10,2,10,
https://www.linkedin.com/company/nebenan-de/,15822785,3856,128,51-200,51,200,
https://www.linkedin.com/company/netz-holding-gmbh,10462530,57,5,51-200,51,200,
https://www.linkedin.com/company/neurocatai/,18446204,2732,17,11-50,11,50,
https://www.linkedin.com/company-beta/10171730/,,,,,,,Failed after proxy rotation
https://www.linkedin.com/company/17877854/,13977788,2263,1,11-50,11,50,
https://www.linkedin.com/company/nextmatter/,11854166,2542,38,11-50,11,50,
https://www.linkedin.com/company/digitale-helferin/,15866231,3522,30,11-50,11,50,
https://www.linkedin.com/company/nilo-health/,30153455,15522,161,51-200,51,200,
https://www.linkedin.com/company/nocturne-ug/,11791440,341,1,2-10,2,10,
https://www.linkedin.com/company/nomitri/,26224847,2350,13,11-50,11,50,
https://www.linkedin.com/company/nostosgenomics/,13059616,4908,31,11-50,11,50,
https://www.linkedin.com/company/noteplan,14020785,163,4,2-10,2,10,
https://www.linkedin.com/company/november-vorsorge-bestattungen/,11358574,611,51,51-200,51,200,
https://www.linkedin.com/company/numa-stays,64733258,24618,444,201-500,201,500,
https://www.linkedin.com/company/nuri-for-babies/,17931843,75,4,2-10,2,10,
https://www.linkedin.com/company/nuventura-gmbh/,18540283,6797,68,51-200,51,200,
https://www.linkedin.com/company/nwtn-berlin-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/nyris-gmbh/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/objectbox/,11357156,1384,9,2-10,2,10,
https://www.linkedin.com/company/nordic-oceanfruit/,12650938,2215,5,11-50,11,50,
https://www.linkedin.com/company/oceansapart,11821609,7206,105,51-200,51,200,
https://www.linkedin.com/company/oculid/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/oeex-gmbh,41372949,0,0,11-50,11,50,
https://www.linkedin.com/company/ohlala-com,10098788,133,3,11-50,11,50,
https://www.linkedin.com/company/omniushq/,17875636,5277,58,51-200,51,200,
https://www.linkedin.com/company/conpage-gmbh,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/ono-motion/,18221596,8764,28,11-50,11,50,
https://www.linkedin.com/company/ooshi-gmbh,34221396,5875,36,11-50,11,50,
https://www.linkedin.com/company/openhandwerk/,18077853,1713,8,11-50,11,50,
https://www.linkedin.com/company/optidash/,30214989,88,2,2-10,2,10,
https://www.linkedin.com/company/optilyz,10226330,1618,35,11-50,11,50,
https://www.linkedin.com/company/oreltech/,9405544,1180,7,2-10,2,10,
https://www.linkedin.com/company/oscoin,12600127,17,2,11-50,11,50,
https://www.linkedin.com/company/37035843/,37035843,522,10,11-50,11,50,
https://www.linkedin.com/company/ozankofficial/,75051004,367,4,11-50,11,50,
https://www.linkedin.com/company/packator-gmbh/,10275582,201,2,11-50,11,50,
https://www.linkedin.com/company/pair-finance,7943430,3943,190,201-500,201,500,
https://www.linkedin.com/company/parlamind-lia-labs-gmbh,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/parloa,26188804,18084,314,201-500,201,500,
https://www.linkedin.com/company/passbase,18888821,4316,4,11-50,11,50,
https://www.linkedin.com/company/passion.io/,10616845,62228,118,51-200,51,200,
https://www.linkedin.com/company/patient21,77040106,3249,87,501-1000,501,1000,
https://www.linkedin.com/company/pazls-gmbh,11453661,70,0,2-10,2,10,
https://www.linkedin.com/company/14836782/admin/,14836782,7713,1,11-50,11,50,
https://www.linkedin.com/company/peers-solutions/,26258491,2170,15,11-50,11,50,
https://www.linkedin.com/company/pentabanking/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/perdoo,5214403,3583,14,11-50,11,50,
https://www.linkedin.com/company/peregrine-ai,13038919,4864,28,11-50,11,50,
https://www.linkedin.com/company/performanat/,9437726,218,7,11-50,11,50,
https://www.linkedin.com/company/perseuscyberclub/,18143258,2410,35,11-50,11,50,
https://www.linkedin.com/company/perto-gmbh/,27218359,1030,29,11-50,11,50,
https://www.linkedin.com/company/pets-deli/,9450622,2871,79,51-200,51,200,
